period,train_start,train_end,test_start,test_end,train_accuracy,test_accuracy,accuracy_drop,test_return,buy_hold_return,excess_return,max_drawdown,sharpe_ratio,num_trades,win_rate
408,2015-01-13,2016-01-12,2016-01-13,2016-04-13,1.0,0.6031746031746031,0.39682539682539686,15.976474481864834,15.666839303011471,0.30963517885336245,-7.8879799063871765,2.3656014340951756,1,0.0
409,2015-02-12,2016-02-11,2016-02-12,2016-05-12,1.0,0.42857142857142855,0.5714285714285714,-10.64011277947573,-3.298238793599928,-7.341873985875802,-18.920599078641303,-2.1087741865495855,3,100.0
410,2015-03-16,2016-03-14,2016-03-15,2016-06-13,1.0,0.47619047619047616,0.5238095238095238,-6.356227282529248,-6.356227282529248,0.0,-18.920599078641303,-1.0465460366411308,1,0.0
411,2015-04-15,2016-04-13,2016-04-14,2016-07-13,1.0,0.49206349206349204,0.5079365079365079,-13.059949133306104,-13.059949133306104,0.0,-18.9205990786413,-2.38606803035735,1,0.0
412,2015-05-14,2016-05-12,2016-05-13,2016-08-11,1.0,0.5714285714285714,0.4285714285714286,19.879230551583827,19.879230551583827,0.0,-8.33582532529847,3.514074812791803,1,0.0
413,2015-06-15,2016-06-13,2016-06-14,2016-09-12,1.0,0.5079365079365079,0.4920634920634921,10.197684851314225,8.77407203358409,1.4236128177301346,-5.648415956957107,2.145873597849373,2,100.0
414,2015-07-15,2016-07-13,2016-07-14,2016-10-11,1.0,0.4126984126984127,0.5873015873015873,4.772144362750508,18.362196348699868,-13.59005198594936,-4.268061542604723,1.2254665032854015,6,33.33333333333333
415,2015-08-13,2016-08-11,2016-08-12,2016-11-09,1.0,0.5238095238095238,0.47619047619047616,0.0942694635327701,3.0220529787096995,-2.9277835151769294,-2.429669215837508,0.11308389795295971,4,50.0
416,2015-09-14,2016-09-12,2016-09-13,2016-12-09,1.0,0.5238095238095238,0.47619047619047616,0.0,6.100106063259947,-6.100106063259947,0.0,0.0,0,0.0
417,2015-10-13,2016-10-11,2016-10-12,2017-01-11,1.0,0.5238095238095238,0.47619047619047616,7.693517876760403,2.5778031930587586,5.115714683701644,-0.8756345849270578,4.264312281291819,6,66.66666666666666
418,2015-11-11,2016-11-09,2016-11-10,2017-02-10,1.0,0.38095238095238093,0.6190476190476191,0.0,23.10310716911852,-23.10310716911852,0.0,0.0,0,0.0
419,2015-12-11,2016-12-09,2016-12-12,2017-03-14,1.0,0.3492063492063492,0.6507936507936508,0.0,23.206185620359786,-23.206185620359786,0.0,0.0,0,0.0
420,2016-01-13,2017-01-11,2017-01-12,2017-04-12,1.0,0.42857142857142855,0.5714285714285714,2.270824085263823,19.42540052704189,-17.15457644177807,-0.1986730391408673,2.1785074196619814,2,100.0
421,2016-02-12,2017-02-10,2017-02-13,2017-05-12,1.0,0.5555555555555556,0.4444444444444444,17.59648164378802,17.59648164378802,0.0,-2.825201585100797,5.329865240832375,1,0.0
422,2016-03-15,2017-03-14,2017-03-15,2017-06-13,1.0,0.5714285714285714,0.4285714285714286,10.623276330407139,4.795030875558348,5.8282454548487905,-2.0743754077247667,4.741541757966542,11,100.0
423,2016-04-14,2017-04-12,2017-04-13,2017-07-13,1.0,0.5555555555555556,0.4444444444444444,0.0,5.1967399386890545,-5.1967399386890545,0.0,0.0,0,0.0
424,2016-05-13,2017-05-12,2017-05-15,2017-08-11,1.0,0.6190476190476191,0.38095238095238093,9.569940607256955,1.540409209259419,8.029531397997536,-3.1851946529874895,2.285275258961754,1,0.0
425,2016-06-14,2017-06-13,2017-06-14,2017-09-12,1.0,0.49206349206349204,0.5079365079365079,5.307059497036071,11.25082062888687,-5.9437611318508,-2.466840523962304,2.1274529130278292,4,100.0
426,2016-07-14,2017-07-13,2017-07-14,2017-10-11,1.0,0.5079365079365079,0.4920634920634921,7.46553679419284,5.451353039399387,2.0141837547934527,-1.2154752142280143,2.8900819838269514,4,100.0
427,2016-08-12,2017-08-11,2017-08-14,2017-11-09,1.0,0.49206349206349204,0.5079365079365079,16.648856036140725,10.028172423477466,6.620683612663258,-2.7165659555309785,4.360173907192904,10,80.0
428,2016-09-13,2017-09-12,2017-09-13,2017-12-11,1.0,0.5555555555555556,0.4444444444444444,13.87676331425527,8.544128216640434,5.332635097614835,-1.2718706356197729,4.7096818605185655,4,100.0
429,2016-10-12,2017-10-11,2017-10-12,2018-01-11,1.0,0.49206349206349204,0.5079365079365079,0.0,12.76285459940716,-12.76285459940716,0.0,0.0,0,0.0
430,2016-11-10,2017-11-09,2017-11-10,2018-02-12,1.0,0.5555555555555556,0.4444444444444444,7.73409377706471,-6.467387839937311,14.20148161700202,-2.9524022426749714,2.4785434162091806,9,50.0
431,2016-12-12,2017-12-11,2017-12-12,2018-03-14,1.0,0.5714285714285714,0.4285714285714286,10.263061104700654,4.349165849205905,5.913895255494749,-4.833452926860881,2.5686451718783845,2,100.0
432,2017-01-12,2018-01-11,2018-01-12,2018-04-13,1.0,0.5873015873015873,0.4126984126984127,3.6095811889644835,-0.930352436153925,4.539933625118408,-10.94592110824268,0.6645348880431359,5,100.0
433,2017-02-13,2018-02-12,2018-02-13,2018-05-14,1.0,0.5396825396825397,0.46031746031746035,26.23184547055992,14.929763433839781,11.30208203672014,-2.2182567206387294,4.887486419936646,6,100.0
434,2017-03-15,2018-03-14,2018-03-15,2018-06-13,1.0,0.47619047619047616,0.5238095238095238,6.906851315756124,7.156641126856744,-0.24978981110062026,-7.674203317958199,1.2857065479644572,4,50.0
435,2017-04-13,2018-04-13,2018-04-16,2018-07-13,1.0,0.5396825396825397,0.46031746031746035,7.152770218022608,9.241133706302683,-2.0883634882800752,-6.064793154793406,1.8103583687768363,2,100.0
436,2017-05-15,2018-05-14,2018-05-15,2018-08-13,1.0,0.47619047619047616,0.5238095238095238,0.0,12.423567596293662,-12.423567596293662,0.0,0.0,0,0.0
437,2017-06-14,2018-06-13,2018-06-14,2018-09-12,1.0,0.42857142857142855,0.5714285714285714,9.75998435262393,16.27114398026499,-6.511159627641062,-4.523055668318938,2.396058392156599,6,100.0
438,2017-07-14,2018-07-13,2018-07-16,2018-10-11,1.0,0.36507936507936506,0.6349206349206349,6.3370613268868725,12.724346498643735,-6.387285171756862,-1.0771057780582476,3.6909280363763615,3,100.0
439,2017-08-14,2018-08-13,2018-08-14,2018-11-09,1.0,0.6031746031746031,0.39682539682539686,-2.177138369253895,-2.1771383692538837,-1.1102230246251565e-14,-13.133968483910088,-0.1544651426442182,1,0.0
440,2017-09-13,2018-09-12,2018-09-13,2018-12-12,1.0,0.5238095238095238,0.47619047619047616,-18.496148422464763,-25.05187563192096,6.555727209456197,-24.088406432127247,-2.1926851588661194,5,100.0
441,2017-10-12,2018-10-11,2018-10-12,2019-01-14,1.0,0.4603174603174603,0.5396825396825398,-28.880735966895443,-32.2302665879289,3.349530621033459,-35.79059069590083,-2.9550022735037875,3,100.0
442,2017-11-10,2018-11-09,2018-11-12,2019-02-13,1.0,0.5714285714285714,0.4285714285714286,-0.7078900340617866,-11.97927706256584,11.271387028504053,-19.4742046497606,0.13243603574827031,5,50.0
443,2017-12-12,2018-12-12,2018-12-13,2019-03-15,1.0,0.5873015873015873,0.4126984126984127,9.31350870024421,9.34085611430795,-0.027347414063740416,-14.379481401601756,1.1959951435991287,6,100.0
444,2018-01-12,2019-01-14,2019-01-15,2019-04-15,1.0,0.5714285714285714,0.4285714285714286,19.08546410375258,30.714328010497137,-11.628863906744556,-2.627217170507741,3.915248204330188,5,100.0
445,2018-02-13,2019-02-13,2019-02-14,2019-05-15,1.0,0.5079365079365079,0.4920634920634921,2.936224426454026,12.21029735995387,-9.274072933499845,-11.955019085938304,0.6775494308410541,3,100.0
446,2018-03-15,2019-03-15,2019-03-18,2019-06-14,1.0,0.5714285714285714,0.4285714285714286,-2.412554135536915,2.9051487214489136,-5.317702856985829,-13.34880088799126,-0.3021725241422374,3,0.0
447,2018-04-16,2019-04-15,2019-04-16,2019-07-16,1.0,0.47619047619047616,0.5238095238095238,7.826271099166471,3.0301468528670217,4.796124246299449,-14.018557753242353,1.3185769526614006,3,0.0
448,2018-05-15,2019-05-15,2019-05-16,2019-08-14,1.0,0.49206349206349204,0.5079365079365079,2.497514125883571,7.070861713298204,-4.573347587414633,-9.247071227042547,0.6311210493523302,2,100.0
449,2018-06-14,2019-06-14,2019-06-17,2019-09-13,1.0,0.5555555555555556,0.4444444444444444,5.84268458632482,13.250335546991776,-7.407650960666956,-9.24707122704254,1.3133783505565158,4,50.0
450,2018-07-16,2019-07-16,2019-07-17,2019-10-14,1.0,0.5555555555555556,0.4444444444444444,16.951445752470562,16.432841608356874,0.5186041441136879,-5.2347819777083675,3.7651030794151414,10,80.0
451,2018-08-14,2019-08-14,2019-08-15,2019-11-12,1.0,0.3968253968253968,0.6031746031746033,3.676457834543534,30.24016296646661,-26.563705131923076,0.0,2.525613025774843,2,100.0
452,2018-09-13,2019-09-13,2019-09-16,2019-12-12,1.0,0.47619047619047616,0.5238095238095238,2.8031953595008874,23.81767333468958,-21.014477975188694,0.0,2.01606451509674,2,100.0
453,2018-10-12,2019-10-14,2019-10-15,2020-01-14,1.0,0.4444444444444444,0.5555555555555556,7.073408766115974,33.27328671449057,-26.199877948374592,0.0,4.517310555278896,4,100.0
454,2018-11-12,2019-11-12,2019-11-13,2020-02-13,1.0,0.5238095238095238,0.47619047619047616,10.423004544533555,23.129663079763695,-12.70665853523014,-4.834417113215105,2.3503180602697706,3,100.0
455,2018-12-13,2019-12-12,2019-12-13,2020-03-16,1.0,0.42857142857142855,0.5714285714285714,-18.336843665561954,-11.762756663382623,-6.574087002179331,-25.974946140050587,-1.166975183508069,3,100.0
456,2019-01-15,2020-01-14,2020-01-15,2020-04-15,1.0,0.49206349206349204,0.5079365079365079,-6.7805618489134805,-8.426459146177267,1.6458972972637866,-31.427262442579128,-0.07545882670891917,2,0.0
457,2019-02-14,2020-02-13,2020-02-14,2020-05-14,1.0,0.47619047619047616,0.5238095238095238,-2.7028600598859143,-4.484436256595103,1.7815761967091888,-30.668666337430423,0.18741255117495575,1,0.0
458,2019-03-18,2020-03-16,2020-03-17,2020-06-15,1.0,0.49206349206349204,0.5079365079365079,30.86259426214839,36.01141755126067,-5.148823289112279,-11.26710704595449,2.829580915940426,4,100.0
459,2019-04-16,2020-04-15,2020-04-16,2020-07-15,1.0,0.47619047619047616,0.5238095238095238,16.628652845974656,36.71848492854126,-20.089832082566602,-6.390164983495487,3.3505375748567836,2,100.0
460,2019-05-16,2020-05-14,2020-05-15,2020-08-13,1.0,0.42857142857142855,0.5714285714285714,5.01964801327921,49.77398662294643,-44.75433860966722,-0.577850883532118,3.016032194299773,4,100.0
461,2019-06-17,2020-06-15,2020-06-16,2020-09-14,1.0,0.5079365079365079,0.4920634920634921,31.28609258452515,31.29741090281344,-0.01131831828828922,-5.838357673089849,3.917773256847708,4,100.0
462,2019-07-17,2020-07-15,2020-07-16,2020-10-13,1.0,0.49206349206349204,0.5079365079365079,15.6236109247472,25.689199702846754,-10.065588778099553,-4.788064216103985,2.4787503975088065,4,100.0
463,2019-08-15,2020-08-13,2020-08-14,2020-11-11,1.0,0.4444444444444444,0.5555555555555556,0.0,4.167382565344502,-4.167382565344502,0.0,0.0,0,0.0
464,2019-09-16,2020-09-14,2020-09-15,2020-12-11,1.0,0.5079365079365079,0.4920634920634921,3.26641916357282,6.128753700174561,-2.8623345366017405,-8.612018124245274,0.5736388851653468,3,100.0
465,2019-10-15,2020-10-13,2020-10-14,2021-01-13,1.0,0.6190476190476191,0.38095238095238093,5.443732642016941,8.190295254642876,-2.7465626126259357,-9.891484130212811,0.9233869243256183,6,100.0
466,2019-11-13,2020-11-11,2020-11-12,2021-02-12,1.0,0.5555555555555556,0.4444444444444444,9.221816912817893,13.725613434082739,-4.503796521264846,-2.9742578335762304,2.9009787151317115,4,100.0
467,2019-12-13,2020-12-11,2020-12-14,2021-03-16,1.0,0.5079365079365079,0.4920634920634921,0.0,3.266257818747631,-3.266257818747631,0.0,0.0,0,0.0
468,2020-01-15,2021-01-13,2021-01-14,2021-04-15,1.0,0.49206349206349204,0.5079365079365079,3.4276163122040515,4.492251203696518,-1.0646348914924664,-12.636094425799833,0.6296872639971989,3,100.0
469,2020-02-14,2021-02-12,2021-02-16,2021-05-14,1.0,0.5079365079365079,0.4920634920634921,-1.5754475912736932,-4.147115018046632,2.571667426772939,-10.402709685961963,-0.06986869089970722,1,0.0
470,2020-03-17,2021-03-16,2021-03-17,2021-06-15,1.0,0.5238095238095238,0.47619047619047616,6.37821295593668,4.0880275402010335,2.290185415735646,-8.796693071116636,1.3135297152233192,3,100.0
471,2020-04-16,2021-04-15,2021-04-16,2021-07-15,1.0,0.47619047619047616,0.5238095238095238,-0.730531616709218,10.861795322810464,-11.592326939519682,-8.715466835003078,-0.08343033347076317,2,0.0
472,2020-05-15,2021-05-14,2021-05-17,2021-08-13,1.0,0.4444444444444444,0.5555555555555556,9.699625101174236,18.25722124046574,-8.557596139291503,-2.961262569967886,3.3027659099003555,2,100.0
473,2020-06-16,2021-06-15,2021-06-16,2021-09-14,1.0,0.4444444444444444,0.5555555555555556,0.0,13.977665159004204,-13.977665159004204,0.0,0.0,0,0.0
474,2020-07-16,2021-07-15,2021-07-16,2021-10-13,1.0,0.47619047619047616,0.5238095238095238,0.0,-3.5992135218012256,3.5992135218012256,0.0,0.0,0,0.0
475,2020-08-14,2021-08-13,2021-08-16,2021-11-11,1.0,0.47619047619047616,0.5238095238095238,-3.467850377477566,-2.0077953410304605,-1.4600550364471054,-8.77530408119363,-0.7365458500267478,5,0.0
476,2020-09-15,2021-09-14,2021-09-15,2021-12-13,1.0,0.49206349206349204,0.5079365079365079,7.700745754720928,18.09466352218505,-10.393917767464124,-2.5835245874388764,2.712080136548802,6,100.0
477,2020-10-14,2021-10-13,2021-10-14,2022-01-12,1.0,0.4126984126984127,0.5873015873015873,0.0,22.27754296484621,-22.27754296484621,0.0,0.0,0,0.0
478,2020-11-12,2021-11-11,2021-11-12,2022-02-11,1.0,0.49206349206349204,0.5079365079365079,0.0,12.577415926767355,-12.577415926767355,0.0,0.0,0,0.0
479,2020-12-14,2021-12-13,2021-12-14,2022-03-15,1.0,0.5555555555555556,0.4444444444444444,3.893849743757727,-10.92320220929598,14.817051953053706,-7.3615071802838274,0.8093600966027236,7,33.33333333333333
480,2021-01-14,2022-01-12,2022-01-13,2022-04-13,1.0,0.4603174603174603,0.5396825396825398,-0.913484087971761,-0.9134840879717498,-1.1102230246251565e-14,-14.556393978714036,0.025618622426855687,1,0.0
481,2021-02-16,2022-02-11,2022-02-14,2022-05-13,1.0,0.5555555555555556,0.4444444444444444,-7.3528128372755575,-12.76283490454152,5.410022067265963,-14.660724339169137,-0.8098618888600545,7,33.33333333333333
482,2021-03-17,2022-03-15,2022-03-16,2022-06-14,1.0,0.49206349206349204,0.5079365079365079,-14.514838407741316,-16.689613921836376,2.17477551409506,-15.475867282226465,-1.847048788956254,3,0.0
483,2021-04-16,2022-04-13,2022-04-14,2022-07-15,1.0,0.5714285714285714,0.4285714285714286,-7.045779805394014,-9.014068419170485,1.9682886137764708,-21.544919672870737,-0.5471033307438721,1,0.0
484,2021-05-17,2022-05-13,2022-05-16,2022-08-15,1.0,0.5238095238095238,0.47619047619047616,0.3541872389195344,19.163521882605195,-18.80933464368566,-13.987149274947445,0.17972685966061122,2,100.0
485,2021-06-16,2022-06-14,2022-06-15,2022-09-14,1.0,0.5873015873015873,0.4126984126984127,4.735282730129597,14.838421195968543,-10.103138465838946,-9.521850973710508,0.8472788905823962,3,100.0
486,2021-07-16,2022-07-15,2022-07-18,2022-10-13,1.0,0.5555555555555556,0.4444444444444444,-9.843459629689821,-2.639130921989663,-7.204328707700158,-14.298562309317475,-1.7728169932038456,5,50.0
487,2021-08-16,2022-08-15,2022-08-16,2022-11-11,1.0,0.47619047619047616,0.5238095238095238,-5.98709026948665,-13.33968376565008,7.352593496163429,-17.36412747180472,-0.5745834441286044,8,25.0
488,2021-09-15,2022-09-14,2022-09-15,2022-12-13,1.0,0.5238095238095238,0.47619047619047616,-7.738890048633406,-4.370069955422318,-3.368820093211088,-17.84179530125187,-0.7519620917972849,3,0.0
489,2021-10-14,2022-10-13,2022-10-14,2023-01-13,1.0,0.4603174603174603,0.5396825396825398,-1.0076855799853957,-2.4544440395597555,1.44675845957436,-17.363984484092402,0.03623116263666999,5,50.0
490,2021-11-12,2022-11-11,2022-11-14,2023-02-14,1.0,0.5238095238095238,0.47619047619047616,3.560259224804496,3.4758030226794245,0.08445620212507166,-17.243656483235583,0.6506163510553093,5,50.0
491,2021-12-14,2022-12-13,2022-12-14,2023-03-16,1.0,0.5396825396825397,0.46031746031746035,7.471658618512067,8.992389958760505,-1.520731340248438,-12.701618604289743,1.2067981096990756,4,100.0
492,2022-01-13,2023-01-13,2023-01-17,2023-04-17,1.0,0.4444444444444444,0.5555555555555556,9.708214952161654,21.73187238801524,-12.023657435853586,-4.4099513227837095,2.40504734969728,2,100.0
493,2022-02-14,2023-02-14,2023-02-15,2023-05-16,1.0,0.49206349206349204,0.5079365079365079,1.6384864413496292,10.930272046154975,-9.291785604805346,-3.929368714543471,0.811951590851097,6,66.66666666666666
494,2022-03-16,2023-03-16,2023-03-17,2023-06-15,1.0,0.47619047619047616,0.5238095238095238,3.498496166597209,20.17245997158359,-16.67396380498638,-2.769333608012287,1.576759012196099,4,100.0
495,2022-04-14,2023-04-17,2023-04-18,2023-07-18,1.0,0.47619047619047616,0.5238095238095238,1.9282897128308552,16.536285534355287,-14.607995821524431,-2.3086895854822793,1.1705972788074395,2,100.0
496,2022-05-16,2023-05-16,2023-05-17,2023-08-16,1.0,0.5238095238095238,0.47619047619047616,4.653141241752845,2.3848791215381526,2.2682621202146924,0.0,4.048282365666421,4,100.0
497,2022-06-15,2023-06-15,2023-06-16,2023-09-15,1.0,0.5238095238095238,0.47619047619047616,-2.492949352938556,-5.231280539034655,2.738331186096099,-11.30824366854997,-0.4430640633290939,5,50.0
498,2022-07-18,2023-07-18,2023-07-19,2023-10-16,1.0,0.5873015873015873,0.4126984126984127,1.1474283247415507,-8.272004370532837,9.419432695274388,-10.927374983031191,0.34387792491631486,8,75.0
499,2022-08-16,2023-08-16,2023-08-17,2023-11-14,1.0,0.36507936507936506,0.6349206349206349,-2.4848925452346515,7.866060222711679,-10.350952767946332,-2.4848925452346524,-2.510810822711355,2,0.0
500,2022-09-15,2023-09-15,2023-09-18,2023-12-14,1.0,0.5396825396825397,0.46031746031746035,4.874727329709505,11.46316970694472,-6.588442377235215,-7.647594933603982,1.3862936995380681,2,100.0
501,2022-10-14,2023-10-16,2023-10-17,2024-01-17,1.0,0.5396825396825397,0.46031746031746035,3.400834309261591,3.257511183402939,0.14332312585865203,-5.089837917132754,1.401738373481896,2,100.0
502,2022-11-14,2023-11-14,2023-11-15,2024-02-15,1.0,0.5873015873015873,0.4126984126984127,1.8296908202260154,-2.082547134333279,3.9122379545592945,-0.01054895908026775,2.8573639842350085,2,100.0
503,2022-12-14,2023-12-14,2023-12-15,2024-03-18,1.0,0.6507936507936508,0.3492063492063492,2.1161506493018845,-11.95946698167556,14.075617630977444,-1.2122487117010747,1.7455544133379541,1,0.0
504,2023-01-17,2024-01-17,2024-01-18,2024-04-17,1.0,0.47619047619047616,0.5238095238095238,-8.770019685720365,-10.82310933220123,2.0530896464808652,-8.99821470469854,-1.8946375813768446,1,0.0
505,2023-02-15,2024-02-15,2024-02-16,2024-05-16,1.0,0.47619047619047616,0.5238095238095238,1.7975847141021406,4.271572007848001,-2.4739872937458607,-10.506057364913431,0.4153256895019753,2,100.0
506,2023-03-17,2024-03-18,2024-03-19,2024-06-17,1.0,0.42857142857142855,0.5714285714285714,8.64329164365798,23.21890976579004,-14.575618122132061,-7.650992445587803,1.6219284831523737,2,100.0
507,2023-04-18,2024-04-17,2024-04-18,2024-07-18,1.0,0.31746031746031744,0.6825396825396826,1.185351244727717,34.3894121867963,-33.20406094206858,-1.2212656882155715,1.2363972729680823,2,100.0
508,2023-05-17,2024-05-16,2024-05-17,2024-08-16,1.0,0.2857142857142857,0.7142857142857143,0.057931121793597384,19.19294801830351,-19.135016896509914,-2.843780482468916,0.06892251737851965,2,100.0
509,2023-06-16,2024-06-17,2024-06-18,2024-09-17,1.0,0.3492063492063492,0.6507936507936508,0.0,1.283743644450941,-1.283743644450941,0.0,0.0,0,0.0
510,2023-07-19,2024-07-18,2024-07-19,2024-10-16,1.0,0.6031746031746031,0.39682539682539686,10.713994517459824,3.4498204272157773,7.264174090244047,-7.901878043921598,2.1749327894981527,5,100.0
511,2023-08-17,2024-08-16,2024-08-19,2024-11-14,1.0,0.5079365079365079,0.4920634920634921,0.4205646786813899,1.1426327869490382,-0.7220681082676483,-0.8741285569145268,0.6363501851582894,2,100.0
512,2023-09-18,2024-09-17,2024-09-18,2024-12-16,1.0,0.38095238095238093,0.6190476190476191,2.82105169645408,13.877466881304734,-11.056415184850653,-1.320249067223031,1.5779869429864504,4,100.0
513,2023-10-17,2024-10-16,2024-10-17,2025-01-17,1.0,0.4126984126984127,0.5873015873015873,3.235791578447289,-0.8257496756456817,4.061541254092971,-1.4109186922565515,1.8092441395640593,3,100.0
514,2023-11-15,2024-11-14,2024-11-15,2025-02-19,1.0,0.38095238095238093,0.6190476190476191,0.0,8.950766190475035,-8.950766190475035,0.0,0.0,0,0.0
515,2023-12-15,2024-12-16,2024-12-17,2025-03-20,1.0,0.4444444444444444,0.5555555555555556,-15.442869963036642,-15.442869963036642,0.0,-18.959715096309957,-2.3037090521186356,1,0.0
516,2024-01-18,2025-01-17,2025-01-21,2025-04-21,1.0,0.47619047619047616,0.5238095238095238,-9.72704552491017,-13.145715851705253,3.418670326795082,-22.988965403064736,-0.6813288702373117,5,50.0
517,2024-02-16,2025-02-19,2025-02-20,2025-05-20,1.0,0.49206349206349204,0.5079365079365079,-8.278914723809871,-15.742072402473728,7.4631576786638565,-24.12855322847721,-0.4528957624074432,3,0.0
